url_name,mean,median
redeemer_prime_blueprint,14.5,10.0
virtuos_spike,100.66666666666667,118
tipedo_prime_blueprint,9.857142857142858,6
serrated_edges,err,err
flame_repellent,21.333333333333332,24
quanta_vandal,132.33333333333334,100
mara_detron,121.78947368421052,94
shock_absorbers,17.416666666666668,15.0
bronco_prime_receiver,9.777777777777779,5
mutalist_nav_coordinates,20,10.0
burston_prime_blueprint,11.75,6.5
soft_hands,26.75,17.0
spring_loaded_broadhead,20,15
rift_torrent,25.5,22.5
burston_prime_stock,5.266666666666667,2
sword_alone,err,err
tactical_reload,23.3,15.0
hikou_prime_blueprint,10.444444444444445,10
tear_gas,err,err
primed_slip_magazine,178.37037037037038,180
shelter,82.83333333333333,93.5
gemini_cross,11.857142857142858,10.0
rupture,16.4,15
arcane_vanguard_rhino_helmet,542,400
fomorian_accelerant,25.625,19.0
primed_flow,172.28205128205127,190
imperator_vandal_blueprint,23.125,10.0
primed_pistol_ammo_mutation,249.55555555555554,201
arcane_pendragon_excalibur_helmet,507.5,440.0
prisma_veritux,132.54545454545453,110
resonance,25.3,20.0
ballistic_bullseye,31.11111111111111,30
volt_prime_blueprint,49,40.0
piercing_navigator,25.571428571428573,20
gas_city_alads_laboratory_scene,28.333333333333332,25
magnum_force,64.14285714285714,40
expel_corpus,31,23
ember_prime_chassis,50.5,53.5
arcane_tempo,23.757575757575758,18
madurai_lens,5.375,5.0
unairu_lens,4.6,5
cunning_drift,18.10810810810811,10
endurance_drift,11.162162162162161,5
abating_link,35.166666666666664,22.5
power_drift,14,10
speed_drift,40.52,30
hallowed_eruption,28.125,25.0
stealth_drift,9.696969696969697,5
rhino_prime_chassis,28.444444444444443,24
cutting_edge,96.6,102.0
iron_shrapnel,23.8125,17.5
akbronco_prime_set,24.153846153846153,23
contagious_spread,13.384615384615385,9
arcane_agility,28.52,20
piercing_roar,28.625,25.0
carrier_prime_set,112.125,97.5
hushed_invisibility,22.8,15
dakra_prime_set,86.625,70.0
pilfering_swarm,20.6,15.0
diamond_skin,10.777777777777779,9
dera_vandal_set,57,50.0
toxic_sequence,44.666666666666664,25
latron_wraith_blueprint,34.5,17.0
latron_wraith_receiver,90,90
latron_wraith_stock,55,55.0
latron_wraith_set,87.54545454545455,70
territorial_aggression,12.88888888888889,10
swipe,10.1,7.0
pounce,11.2,7.5
sharpened_claws,8.8,5
twin_vipers_wraith_link,42.4,30
twin_vipers_wraith_receivers,74.5,74.5
twin_vipers_wraith_set,107.13333333333334,80
enemy_radar,37.8125,37.5
nekros_prime_chassis,21,15
arcane_bodyguard,52.23076923076923,40
arcane_primary_charger,99.23529411764706,80
swift_momentum,23.17391304347826,15
combat_discipline,16.137931034482758,10
arcane_blade_charger,125.2,110
melee_guidance,18.210526315789473,15
atlas_prime_chassis,12.375,8.5
dethcube_prime_carapace,7.3076923076923075,5
dethcube_prime_cerebrum,31.857142857142858,23
tekko_prime_gauntlet,16.166666666666668,15.0
dethcube_prime_blueprint,26,20.0
dethcube_prime_set,86.34782608695652,60
glacial_edge,22.833333333333332,16.5
organ_shatter,12.272727272727273,10
limbo_prime_systems,10,8.5
runtime,24.88888888888889,20
hit_and_run,16.818181818181817,10
ivara_prime_neuroptics,11.142857142857142,10
ivara_prime_chassis,43.25,35.0
ivara_prime_systems,12.071428571428571,9.0
baza_prime_blueprint,19.714285714285715,13.5
baza_prime_set,105.84615384615384,65
aksomati_prime_set,106.52631578947368,85
aksomati_prime_link,45.3,42.0
baza_prime_stock,38.142857142857146,29
aksomati_prime_receiver,10.416666666666666,8.5
gram_prime_handle,30.066666666666666,18
primed_reach,165.05128205128204,165
warding_thurible,26.3,22.0
helios_prime_blueprint,11.153846153846153,10
terminal_velocity,21.333333333333332,25.0
ice_storm,11.551724137931034,10
cyclone_kraken,37.23076923076923,30
karak_wraith_receiver,27.8,16
orvius_disc,5.055555555555555,1.0
vazarin_lens,4.555555555555555,5
sinking_talon,11.181818181818182,5
health_conversion,72.85714285714286,65
reflex_coil,15.571428571428571,10
vasto_prime_receiver,25.5,16.5
searing_leap,err,err
loot_detector,43.416666666666664,40.0
repelling_bastille,21.857142857142858,17.0
hollowed_bullets,26.925925925925927,20
scimitar_engines,30,25.0
ironclad_charge,24.083333333333332,15.0
veils_binding_scene,86,99
magus_drive,182.75,205.0
quick_reload,63.2,60
strain_fever,30.416666666666668,19.0
archgun_ace,23.571428571428573,12
mad_stack,44.666666666666664,45.0
teeming_virulence,26.4,20.0
fortuna_scene,136.75,149.0
tipedo_prime_ornament,16.727272727272727,15
stradavar_prime_receiver,12.5,8.5
snipetron_vandal_barrel,75,75
arcane_scorpion_ash_helmet,143.33333333333334,80
wyrm_prime_cerebrum,65,60.5
spry_sights,40,38
targeting_receptor,55,57.5
ayatan_valana_sculpture,9,7
bane_of_infested,24.5,20.0
shocking_touch,11.142857142857142,9.5
cyngas_barrel,20.4,20
sprint_boost,37.38461538461539,28
cyngas_stock,30,13
furious_javelin,25.8,20.0
lex_prime_blueprint,6.083333333333333,3.5
draining_gloom,5,5
gas_city_elemental_refinement_scene,21.666666666666668,10
hellfire,15.545454545454545,10
precision_munition,err,err
argon_plating,18.555555555555557,20
corpus_void_key,4500,4500.0
hikou_prime_set,92,62.5
seeker,12.5,10.0
molten_impact,11.75,7.5
orthos_prime_handle,6.25,3.0
reaper_prime_blade,28.875,21.5
rending_strike,11.647058823529411,10
ammo_stock,23.444444444444443,14
self_destruct,29.333333333333332,29.5
spring_loaded_chamber,19.4,8
accelerated_blast,11.541666666666666,8.0
scindo_prime_blueprint,13.875,10.0
tainted_shell,60.294117647058826,15
stinging_truth,24.142857142857142,15
repeater_clip,25.25,16.0
killing_blow,10.058823529411764,5
embedded_catalyzer,12.285714285714286,9
magma_chamber,22.923076923076923,15.0
rebound,33,31.0
discharge_strike,err,err
arcane_storm_volt_helmet,521.5,550.0
reach,14.181818181818182,10
anti_flak_plating,err,err
tear_azurite,3.75,2.0
shotgun_riven_mod_(veiled),36.25,33.5
magus_cadence,80.6923076923077,50
exodia_brave,89.57142857142857,77
exodia_hunt,66,25
exodia_triumph,50.9,47.5
magus_nourish,45.15384615384615,34
virtuos_shadow,27.23076923076923,20.0
ember_prime_systems,32.125,30.0
frost_prime_chassis,25,20
rhino_prime_systems,12.615384615384615,10
ember_prime_blueprint,64,39.5
eroding_blight,26.272727272727273,20
deadly_sequence,37.8,20
fever_strike,9.3,4.0
sawtooth_clip,19,22
arcane_essence_loki_helmet,235,245.0
arcane_locust_ash_helmet,247.5,270.0
tempo_royale,53.333333333333336,40
radian_sentirum,5,3
prisma_gorgon,130.25,95.0
brain_storm_(grakata),41.666666666666664,50
high_noon,15.75,10.5
scattered_justice,22.4,16.5
brutal_tide,9.636363636363637,7.5
funnel_clouds,30,24.0
ash_prime_blueprint,47.18181818181818,40
decurion_receiver,17.571428571428573,15
toxic_blight,22.22222222222222,10
kavasa_prime_kubrow_collar_blueprint,11,10
ayatan_cyan_star,1,1
fatal_acceleration,14.11111111111111,10
phaedra_barrel,21.25,20.0
thiefs_wit,13.444444444444445,10
furax_wraith_left_gauntlet,25.333333333333332,10.0
melee_prowess,16,15.5
ayatan_amber_star,5.875,2.0
prolonged_paralysis,28,25
rifle_riven_mod_(veiled),33.3,30.0
flak_shot,err,err
follow_through,err,err
quickdraw,15.125,14.5
guardian_derision,14.6,5
icy_avalanche,25.3,22.5
vay_hek_frequency_triangulator,10000,10000
whiplash_mine,90.5,90.5
odomedic,33,20
proton_jet,14.5,13.0
security_override,77,77
rift_haven,26.428571428571427,25
machete_wraith,121.84615384615384,100
safeguard,25.2,18.5
prova_vandal,122.42857142857143,100.0
path_of_statues,28.625,26.5
contagion_cloud,25.785714285714285,15.0
reaper_prime_set,71.84615384615384,60.0
immolated_radiance,25.5,20.0
vauban_prime_blueprint,31.38888888888889,25.0
carrier_prime_carapace,32.111111111111114,18
full_capacity,err,err
magnetized_discharge,36,27.5
ankyros_prime_blueprint,23.166666666666668,12.5
inaros_tomb_scene,err,err
boar_prime_barrel,27.3,20.0
oberon_prime_chassis,25.625,20.0
lock_and_load,22,15
lunaro_arena_scene,490,490
silva_and_aegis_prime_blade,14.727272727272727,10
arcane_guardian,148.77528089887642,199
boltor_prime_blueprint,74.66666666666667,100
fast_deflection,13.375,11.0
sybaris_prime_set,112.33333333333333,90
oberon_prime_systems,40.888888888888886,37.5
baza_prime_receiver,10.666666666666666,7.0
primed_smite_infested,167.93939393939394,140
shedu_barrel,18.5,15.0
shedu_receiver,21.5625,19.5
primed_smite_corpus,161.27659574468086,144
sentient_fountain_scene,err,err
shedu_set,88.81818181818181,60.0
shedu_chassis,18.5,15.0
void_cloak,31.625,27.5
squad_renew,49.142857142857146,30
section_density,13.555555555555555,4
flow_burn,70.5,51.5
surging_dash,24.3,17.5
conductor,22.352941176470587,18
accumulating_whipclaw,20.3,15.0
heart_noctrul,5.5,5.5
photon_repeater,23.4,19.5
redeemer_prime_set,107.29629629629629,80
hypothermic_shell,19.571428571428573,15.0
warhead,72.35714285714286,77.5
battle_stations,42.833333333333336,27.5
fiery_phoenix,53.25,54.5
countermeasures,25.75,24.5
blood_forge,26,15.0
balefire_surge,28.428571428571427,25
sentient_basin_scene,err,err
sentient_balcony_scene,err,err
endless_lullaby,30.714285714285715,35
magus_accelerant,147.6,200
galatine_prime_blueprint,93.75,65.0
aerial_ace,52.125,40.0
energizing_shot,108,110
anchored_glide,37.714285714285715,30
venomous_clip,18.5,11.5
dera_vandal_barrel,21,14
counterweight,err,err
anti_grav_grenade,75,75
brief_respite,27.428571428571427,20
orthos_prime_set,52,25
hysterical_assault,35.8,30
adept_surge,err,err
gorgon_frenzy,err,err
volt_prime_set,191.28,180
esher_devar,6,6.0
banshee_prime_neuroptics,9.6,7.5
electro_pulse,85.5,85.5
neutralize,15,7.0
retrieve,23.75,14.0
imperator_vandal_receiver,46.25,32.5
secura_lecta,55.8,40.0
amesha_systems,err,err
amesha_wings,err,err
amesha_harness,err,err
amesha_set,err,err
elytron_harness,25,25
elytron_set,err,err
itzal_systems,err,err
itzal_wings,err,err
itzal_harness,err,err
itzal_set,79.66666666666667,69
ayatan_vaya_sculpture,14.3,12.5
the_perrin_sequence_augment_mod,err,err
new_loka_augment_mod,err,err
arbiters_of_hexis_augment_mod,10,10.0
charm,11,9.0
cats_eye,12.736842105263158,10
medi_pet_kit,10.5,9.5
reaper_prime_handle,30.46153846153846,24
sicarus_prime_barrel,32.5,32.5
braton_prime_barrel,7,3.5
purifying_flames,39.5,36.5
overcharged,err,err
elytron_wings,24,24
mischief,16.181818181818183,10
tigris_prime_set,87,70.0
shield_charger,9.933333333333334,9
rakta_dark_dagger,76.55555555555556,50
static_discharge,10.76923076923077,10
pain_threshold,8,5.5
paris_prime_string,9.8,4
double_barrel_drift,26.285714285714285,25
gorgon_wraith_blueprint,9.2,4.5
argon_scope,21.8,15.0
explosive_demise,err,err
sicarus_prime_receiver,42.142857142857146,30
mantis_engines,12.272727272727273,10
sure_shot,13.571428571428571,10
glaive_prime_blade,59.23076923076923,50
sapping_reach,err,err
karak_wraith_set,83.28571428571429,69.5
fragor_prime_set,82.4,60
crimson_dervish,14.782608695652174,10
akstiletto_prime_blueprint,38.857142857142854,20
akstiletto_prime_barrel,46.285714285714285,35
deep_freeze,27.166666666666668,27.5
akstiletto_prime_receiver,27.25,20.0
physique,37.2,22.5
akbolto_prime_receiver,38.9,30.0
paris_prime_upper_limb,6.125,3.0
akbolto_prime_blueprint,8.833333333333334,6.5
silva_and_aegis_prime_blueprint,13.2,10.0
scindo_prime_blade,30.444444444444443,19
euphona_prime_barrel,10.9,8.5
mag_prime_blueprint,121.33333333333333,110.0
furax_wraith_blueprint,18.333333333333332,9
frost_prime_systems,20.333333333333332,15
ice_spring,86.07692307692308,15
shattering_impact,16.818181818181817,15
morphic_transformer,14.11111111111111,10.0
helios_prime_cerebrum,51.888888888888886,48
paris_prime_lower_limb,8.285714285714286,5
triple_tap,err,err
malicious_raptor,34.84615384615385,30
shield_of_shadows,24.65,19.0
hollow_point,12.391304347826088,5
enduring_strike,35.2,35
sequence_burn,30.666666666666668,20.0
xiphos_fuselage,500,500
mantis_fuselage,31,31.0
bladed_rounds,39.42857142857143,27.5
shred,13.636363636363637,10.0
mantis_avionics,11.181818181818182,7
serration,58.483870967741936,60
arcane_healing,42.40909090909091,22.5
scimitar_fuselage,18.2,10
quick_return,21.75,23.5
lightning_rod,13.166666666666666,9.0
arcane_warmth,8.571428571428571,10
steel_charge,47.05882352941177,40
rage,19.095238095238095,14
lasting_sting,49.90909090909091,45
sancti_magistar,70.71428571428571,40
emp_aura,42.857142857142854,50
pacifying_bolts,28.166666666666668,25.0
metal_fiber,54,39.0
energy_amplifier,32.875,22.5
venari_bodyguard,23.625,15.5
virtuos_trojan,107.44444444444444,134
blinding_reave,29,25
dread_ward,28.333333333333332,20
prisma_grinlok,132.5,99.5
equinox_prime_chassis,8.875,7.0
stradavar_prime_blueprint,26.333333333333332,15.0
vaykor_marelok,75.71428571428571,50
serrated_rounds,err,err
xiphos_engines,500,500
titania_prime_neuroptics,11.25,8.5
pangolin_prime_blade,11.909090909090908,10
pangolin_prime_set,44.04545454545455,35.0
titania_prime_blueprint,12.176470588235293,10
revo_reducer,11.9,7.0
sentient_scalpel,14.181818181818182,8
titania_prime_set,91.8,72.5
tribunal,24.2,17.5
catapult,31.857142857142858,29
blazing_pillage,25.615384615384617,20
spellbound_harvest,30.1,25.0
cruising_speed,61.785714285714285,77.0
artillery_cheap_shot,26.833333333333332,20.0
turret_velocity,229.25,211.5
ordnance_cheap_shot,25.8,19
ballista_measure,145,150
quicklock,18.666666666666668,10.0
ordnance_velocity,83.33333333333333,90
primed_cleanse_grineer,206.96296296296296,218
primed_cleanse_infested,217.9375,230.0
primed_cleanse_corpus,199.5,215.0
primed_cleanse_corrupted,149.67857142857142,117.5
abundant_mutation,24.285714285714285,18.5
dizzying_rounds,902.5,902.5
revealing_spores,30.333333333333332,32.5
enraged,33.625,25.0
rubble_heap,27.88888888888889,20
precision_strike,90.75,88.5
deadly_maneuvers,655.25,700.0
banshee_prime_blueprint,12.375,9.5
chilling_reload,11.142857142857142,5
streamlined_form,19.055555555555557,15.0
drifting_contact,12.297297297297296,10
valkyr_prime_chassis,47.1875,30.0
primed_cryo_rounds,124.16279069767442,100.0
centaur_set,123.33333333333333,100
onorix_set,113.33333333333333,60
agkuza_set,165,165.0
healing_return,56.8,12.5
corvas_set,69.75,60.0
reinforcing_stomp,25.545454545454547,20
rathbone_set,89.25,58.5
relentless_combination,12.866666666666667,12
cernos_prime_blueprint,8.789473684210526,5
cernos_prime_lower_limb,36.75,27.5
cernos_prime_upper_limb,14.1,9.5
cernos_prime_grip,11.583333333333334,8.5
condition_overload,16.595744680851062,10
corroding_barrage,24.428571428571427,20
dispatch_overdrive,11.454545454545455,6
enduring_affliction,18.2,20
pistol_scavenger,32.4,19
wyrm_prime_set,167.92307692307693,140
naramon_transmute_core,73.33333333333333,50
vazarin_transmute_core,70,40
vengeful_revenant,18.56756756756757,10
astral_autopsy,79.5,80.0
ergos_boardroom_scene,err,err
agile_aim,32.142857142857146,5
anticipation,err,err
plains_of_eidolon_scene,60,60
shred_shot,err,err
burston_prime_barrel,7.666666666666667,5
ice_wave_impedance,28,28.0
volt_prime_systems,29.6,20
dakra_prime_blade,40.6,23
glaive_prime_disc,54.05,50.0
ayatan_ayr_sculpture,12.833333333333334,11.0
stretch,16,10.0
agkuza_guard,17.272727272727273,12
intensify,12.266666666666667,10.0
heavy_warhead,err,err
karak_wraith_stock,47.5,47.5
madurai_transmute_core,100,100.0
toxic_barrage,13.741935483870968,7
apex_predator,err,err
shotgun_ammo_mutation,19.90909090909091,19
calculated_victory,err,err
hyperion_thrusters,68.16666666666667,35.0
infested_impedance,34,30
hydroid_prime_systems,90.07142857142857,79.0
primed_animal_instinct,165.30434782608697,179.5
pilfering_strangledome,17.3125,14.5
proton_pulse,11.714285714285714,5
gas_city_lifts_scene,15,15
dog_days_scene,138.33333333333334,120
shockwave_actuators,1420,1420.0
assimilate,26.416666666666668,20.0
glaive_prime_set,285.94117647058823,250
scindo_prime_set,74.3157894736842,55
telos_boltace,54.888888888888886,39
latron_prime_receiver,41,41.0
latron_prime_stock,25.125,17.0
lex_prime_barrel,11.181818181818182,4
grineer_forest_factory_scene,30,30.0
heart_nyth,4,2.0
impenetrable_offense,err,err
sudas_datascape_scene,150,150
sybaris_prime_receiver,14.7,14.5
staggering_shield,31.714285714285715,30
akstiletto_prime_set,150,125.0
stropha_set,53.5,40.0
velox_set,36.666666666666664,10
stahlta_barrel,8.071428571428571,5.0
stahlta_set,30.46153846153846,15
velox_receiver,18.77777777777778,10
stropha_blade,11.133333333333333,9
stahlta_receiver,15.833333333333334,10.0
stropha_receiver,11.090909090909092,7
stropha_stock,6.761904761904762,5
stropha_barrel,12,9.5
stahlta_stock,13.142857142857142,9
velox_barrel,19,6
corpus_ship_hangar_scene,15,10
corpus_ship_bridge_scene,12.5,10.0
corpus_ship_orbital_cannon_scene,15,5
glaxion_vandal,144.91666666666666,99.5
primed_rubedo_lined_barrel,161.78787878787878,170.0
inaros_prime_set,78.97222222222223,60.0
inaros_prime_chassis,8.136363636363637,5.0
inaros_prime_neuroptics,51.8,45
inaros_prime_blueprint,14.384615384615385,10
inaros_prime_systems,10.666666666666666,10
panthera_prime_stock,9.846153846153847,9
karyst_prime_handle,8.125,4.5
karyst_prime_set,47.4,30
panthera_prime_set,66.8,50.0
panthera_prime_barrel,26.571428571428573,15
panthera_prime_receiver,27.545454545454547,20
panthera_prime_blueprint,8.923076923076923,7
karyst_prime_blueprint,14,10
karyst_prime_blade,25.25,16.5
vigilante_supplies,31.5,25.0
crushing_ruin,22.166666666666668,15.0
braton_prime_stock,7.857142857142857,3
dakra_prime_blueprint,40,40.0
narrow_minded,65.725,25.0
xiphos_avionics,170,70.0
stand_ground,err,err
glaive_prime_blueprint,136.91666666666666,130.0
primed_target_cracker,180.05263157894737,190.0
reflex_draw,25.833333333333332,15.0
akstiletto_prime_link,17.333333333333332,13
bane_of_corrupted,87.5,65.0
hunhows_datascape_scene,150,150
maim,17.8,10
oberon_prime_blueprint,13.615384615384615,10
looter,68.66666666666667,52.0
pistol_ammo_mutation,22.9,18.5
poisonous_sting,20,11.5
harrows_temple_scene,26.666666666666668,25
amaryns_retreat_scene,err,err
color_key_scene,75,75
phaedra_set,225,225
cernos_prime_string,10.5,6.5
cernos_prime_set,90.625,76.0
valkyr_prime_blueprint,12.952380952380953,10
valkyr_prime_set,88.05,79.0
venka_prime_blades,12.6,10
bounty_hunter,err,err
target_acquired,27.5,25.0
heartseeker,err,err
loyal_companion,19.77777777777778,22
martial_fury,err,err
decisive_judgement,20,15
twirling_spire,17.88888888888889,10
auxiliary_power,17.615384615384617,10
eidolon_lens_blueprint,26.8,20
gleaming_talon,25.05263157894737,20
scavenge,22.5,12.0
gunslinger,13.454545454545455,10
sundering_weave,9.272727272727273,5
impaler_munitions,err,err
phoenix_renewal,30.25,27.5
shell_shock,88.84615384615384,75
larva_burst,26.9,19.5
cleaving_whirlwind,10.333333333333334,9.0
crowd_dispersion,15.428571428571429,14
cyngas_receiver,18.88888888888889,15
odonata_prime_blueprint,13.461538461538462,9
blind_justice,11.263157894736842,5
full_contact,16.9,7.5
medi_ray,45.27272727272727,30
electromagnetic_shielding,26.25,15.0
imperator_vandal_set,124.875,100.0
afterburner,9.333333333333334,7.5
primed_pistol_gambit,165.48888888888888,175
vaykor_hek,64.8,40.0
hydraulic_barrel,57.5,57.5
saryn_prime_neuroptics,27.681818181818183,20.0
nami_skyla_prime_blade,76.66666666666667,80
kronen_prime_handle,16.444444444444443,11
gladiator_finesse,16.03030303030303,10
augur_reach,35.958333333333336,27.5
sacrifice,90.44444444444444,89.5
hunter_track,15.384615384615385,10
hunter_command,18.5,10.0
boar_prime_receiver,30.4,24
omega_beacon,3346.6666666666665,25
regenerative_molt,24.5,15.0
boar_prime_stock,84.14285714285714,60
gorgon_wraith_barrel,9.5,5.0
kogake_prime_boot,13.2,10
akbolto_prime_set,111.4,99
akbolto_prime_link,9.142857142857142,5
akbolto_prime_barrel,14.6,12
braton_vandal_blueprint,180.66666666666666,122
limbo_prime_set,175.14285714285714,160
partitioned_mallet,23.09090909090909,20
trapezium_xenorhast,6.5,6.5
juice,62.5,19.5
saxum_thorax,27.833333333333332,29.5
necramech_pressure_point,32.285714285714285,22.5
necramech_vitality,23.357142857142858,19.5
draining_bite,16.666666666666668,20
necramech_slipstream,48.57142857142857,20
acidic_spittle,100,100
endoparasitic_vector,err,err
necramech_thrusters,75.66666666666667,75
damaged_necramech_weapon_pod,5.529411764705882,3
faceted_tiametrite,5.5,5.5
damaged_necramech_engine,10.411764705882353,10
bomb_the_landin,34,19
ayatan_sah_sculpture,11,8
red_veil_augment_mod,19.5,19.5
cunning_aspect,err,err
reflect,12.0625,9.0
rending_wind,err,err
corvas_receiver,21.75,20.0
noble_cadence,err,err
thermagnetic_shells,9.291666666666666,6.5
corvas_stock,16.7,15.0
kinetic_ricochet,10.352941176470589,8
mortal_conduct,15,15
parry,20,17.5
sicarus_prime_blueprint,14.571428571428571,9
gorgon_wraith_set,39.294117647058826,20
rising_skill,err,err
fracturing_crush,32.5,25.0
fang_prime_blueprint,6.1,3.0
radiant_finish,29.833333333333332,29.5
ferocity,45.833333333333336,45.0
xiphos_set,1500,1500
high_voltage,85.38461538461539,75
vauban_prime_chassis,31.705882352941178,30
recharge_barrier,43.75,37.5
tempered_bound,err,err
focused_acceleration,43.333333333333336,50
collision_force,23.285714285714285,12.5
latron_prime_blueprint,19,15.0
braton_prime_blueprint,5.466666666666667,4
defiled_snapdragon,12.631578947368421,6
nikana_prime_hilt,82.91304347826087,78
recuperate,err,err
nikana_prime_set,123.18,110.0
vital_sense,12.515151515151516,10
valkyr_prime_systems,21.727272727272727,15.0
cyngas_set,200,200
broken_war_set,51.625,17.0
venka_prime_gauntlet,50.5,40.0
kaszas_set,66.66666666666667,30
velocitus_set,97.66666666666667,50
fluctus_set,200,200
dual_decurion_set,142.5,142.5
broad_eye,16.6,15
voltage_sequence,28.285714285714285,19
akbronco_prime_blueprint,7.333333333333333,5
cryo_rounds,10.7,7.0
silent_battery,15.923076923076923,10
phaedra_receiver,22,14.5
euphona_prime_receiver,53.333333333333336,35.0
transient_fortitude,75.41025641025641,85
concussion_rounds,13.6,10
howl,29.625,22.5
agkuza_handle,35,14.0
carrier_prime_systems,15.3,12.5
covert_lethality,18.09090909090909,15
feathered_arrows,90,90
loaded_capacity,9,9
loose_chamber,10,10
armored_evade,err,err
nano_applicator,17.416666666666668,5.0
focused_defense,2549.75,95.0
guided_ordnance,31,31.0
strun_wraith_blueprint,27.4,18
titanic_rumbler,26.555555555555557,20
spira_prime_blueprint,11.3125,7.5
spira_prime_set,180.26666666666668,150
sheev_blade,30,17.5
sheev_heatsink,24.166666666666668,16.0
sheev_set,63.81818181818182,50.0
rumbled,38.44444444444444,25
snipetron_vandal_blueprint,25.75,10.0
hunters_bonesaw,35.666666666666664,30.0
velocitus_barrel,19,16
toxin_resistance,17.4,12.5
nami_skyla_prime_set,204.6,175.0
kronen_prime_set,162.72727272727272,145.0
helios_prime_systems,14.857142857142858,10
extend,18.666666666666668,20.5
primed_fever_strike,163.26666666666668,175
exodia_contagion,202.46728971962617,120
tiberon_prime_set,56.07142857142857,40.0
exodia_epidemic,77.41176470588235,80
mirage_prime_systems,28.375,19.0
mirage_prime_blueprint,75.25,65.0
primed_quickdraw,181.13333333333333,165.0
mecha_recharge,22.545454545454547,10
synth_fiber,25.85,20.0
hush,26.333333333333332,25
fragor_prime_head,25.285714285714285,15
trample,42.5,42.0
metal_auger,10.941176470588236,5
master_thief,10.5,8.0
cryo_coating,40.166666666666664,25.0
bursting_mass,78.33333333333333,90.0
tipedo_prime_set,99.45,70.0
true_steel,19.285714285714285,25
four_riders,35.833333333333336,22.5
vectis_prime_blueprint,16.5,10.0
animal_instinct,16.08,10
combustion_beam,7.928571428571429,5.0
harkonar_scope,28.166666666666668,20.0
gas_city_walkway_scene,25.75,21.5
gas_city_dead_exit_scene,20,20.0
aerodynamic,39.06666666666667,30
atlas_prime_set,98.65625,77.5
tekko_prime_blade,44,37.5
tekko_prime_set,129.04761904761904,120
tekko_prime_blueprint,9.25,5.0
necramech_redirection,44.06666666666667,14
damaged_necramech_weapon_barrel,34.55555555555556,35
damaged_necramech_weapon_set,121.66666666666667,120
damaged_necramech_weapon_receiver,47.375,40.0
infectious_bite,14,14
paralytic_spores,15,15
crescent_devolution,err,err
panzer_devolution,92.5,92.5
anabolic_pollination,90,90
primo_flair,33.375,28.5
jugulus_barbs,34.8,8
saxum_carapace,45.93333333333333,45
hard_engage,20,20
vapor_trail,66.875,40.0
saxum_spittle,68.63636363636364,80
damaged_necramech_weapon_stock,36.25,37.5
necramech_reach,19.666666666666668,10
necramech_continuity,68.58333333333333,65.0
cabochon_embolos,3,3
necramech_steel_fiber,70.46153846153847,60
jugulus_spines,71.5,70.0
damaged_necramech_set,28,19.5
purified_heciphron,6,6.0
viral_quills,249.5,249.5
carnis_mandible,8.4375,5.0
damaged_necramech_pod,11.277777777777779,10.0
necramech_refuel,35.77777777777778,20
carnis_stinger,26.4375,10.0
crescent_charge,err,err
survival_instinct,117.5,117.5
deimos_underground_scene,99,99
deimos_cambion_drift_scene,59.5,59.5
hydroids_relay_scene,31.333333333333332,25
nezha_prime_blueprint,8.285714285714286,5.0
guandao_prime_blueprint,7.476190476190476,5
combo_killer,152.8,120
thrall_pact,23.53846153846154,18
critical_surge,25.375,21.5
theorem_demulcent,67.18181818181819,10
sporothrix_blueprint,10.461538461538462,5
necramech_efficiency,26.625,17.5
theorem_infection,189.25,10.0
arum_spinosa_blueprint,14.75,10.0
volatile_quick_return,10.6,5.0
blending_talons,27.363636363636363,20
arum_spinosa_guard,43.6,28
arum_spinosa_set,203,150
sporothrix_set,170.57142857142858,140
residual_shock,47,50
primed_firestorm,185.52380952380952,180
primed_fulmination,204.5,226.0
bonewidow_set,158.66666666666666,100
bonewidow_weapon_pod,50,35
bonewidow_casing,44.6,38
morgha_stock,err,err
cortege_barrel,err,err
necramech_enemy_sense,22.6,10
cortege_stock,err,err
necramech_rebuke,39.3,32.5
cortege_set,325.8,399
bonewidow_capsule,40,32.5
voidrig_set,87.88,70
necramech_aviator,39.42857142857143,10
ayatan_hemakara_sculpture,193.5,199.5
prisma_dual_decurion,151.25,135.0
cedo_barrel,50,50
cedo_receiver,50,50
cedo_set,53.57142857142857,30.0
mirage_prime_chassis,15.416666666666666,10.0
kogake_prime_blueprint,13.833333333333334,7.0
hornet_strike,64.95652173913044,75
sybaris_prime_stock,16.6,8
ore_gaze,26.77777777777778,15
vigilante_offense,16.833333333333332,11.0
magus_replenish,58.6,40.0
hunter_synergy,15.625,10.0
slicing_feathers,17.22222222222222,10.0
braton_vandal_receiver,20,20
braton_vandal_stock,133.33333333333334,100
peculiar_bloom,111.14285714285714,100
chroma_prime_set,91.25,67.0
raksa_kubrow_imprint,43.875,20.0
rubico_prime_set,110.33333333333333,80.0
gram_prime_blueprint,12,10.0
ambush,86.6,69
hunhows_chamber_scene,74.5,74.5
lua_containment_scene,150,150
silver_grove_shrine_scene,59.5,59.5
synth_reflex,11.363636363636363,7.5
synth_deconstruct,30.40909090909091,15.0
fetch,13.823529411764707,10
tek_enhance,26.772727272727273,20.0
crashing_havoc,err,err
spira_prime_pouch,67,40
transistor_shield,22.53846153846154,15
shell_rush,32,15
sheev_blueprint,47.5,47.5
sheev_hilt,24.8,10
banshee_prime_set,104.825,86.5
vauban_prime_set,223,198
